"IUCNcat","SSP","sumCell","coverage","coverage_km2","SpeciesID"
"Presence","ssp585",62076,1,310380,"Dendr_atte_ssp585_mean"
"Protected","ssp585",12784.4247980711,0.2059,63922.12,"Dendr_atte_ssp585_mean"
"Unprotected","ssp585",49291.5752019289,0.7941,246457.88,"Dendr_atte_ssp585_mean"
"V","ssp585",9797.88721497567,0.1578,48989.44,"Dendr_atte_ssp585_mean"
"VI","ssp585",267.754718381303,0.0043,1338.77,"Dendr_atte_ssp585_mean"
"Ia","ssp126",0,0,0,"Dendr_illy_ssp126_mean"
"Ib","ssp126",0,0,0,"Dendr_illy_ssp126_mean"
"II","ssp126",0,0,0,"Dendr_illy_ssp126_mean"
"III","ssp126",0.0497158372700142,0.0011,0.25,"Dendr_illy_ssp126_mean"
"IV","ssp126",0.156093137047719,0.0035,0.78,"Dendr_illy_ssp126_mean"
"Not.Applicable","ssp126",1.12915702164173,0.0257,5.65,"Dendr_illy_ssp126_mean"
"Not.Assigned","ssp126",0,0,0,"Dendr_illy_ssp126_mean"
"Not.Reported","ssp126",19.9409053861818,0.4532,99.7,"Dendr_illy_ssp126_mean"
"Outside.PA","ssp126",4.38578546228837,0.0997,21.93,"Dendr_illy_ssp126_mean"
"Presence","ssp126",44,1,220,"Dendr_illy_ssp126_mean"
"Protected","ssp126",18.5441521298881,0.4215,92.72,"Dendr_illy_ssp126_mean"
"Unprotected","ssp126",25.4558478701119,0.5785,127.28,"Dendr_illy_ssp126_mean"
"V","ssp126",18.3383431555703,0.4168,91.69,"Dendr_illy_ssp126_mean"
"VI","ssp126",0,0,0,"Dendr_illy_ssp126_mean"
"Ia","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"Ib","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"II","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"III","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"IV","ssp370",0.000289900082862005,1e-04,0,"Dendr_illy_ssp370_mean"
"Not.Applicable","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"Not.Assigned","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"Not.Reported","ssp370",0.266248524188995,0.1331,1.33,"Dendr_illy_ssp370_mean"
"Outside.PA","ssp370",1.73346157572814,0.8667,8.67,"Dendr_illy_ssp370_mean"
"Presence","ssp370",2,1,10,"Dendr_illy_ssp370_mean"
"Protected","ssp370",0.000289900082862005,1e-04,0,"Dendr_illy_ssp370_mean"
"Unprotected","ssp370",1.99971009991714,0.9999,10,"Dendr_illy_ssp370_mean"
"V","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"VI","ssp370",0,0,0,"Dendr_illy_ssp370_mean"
"Ia","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Ib","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"II","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"III","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"IV","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Not.Applicable","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Not.Assigned","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Not.Reported","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Outside.PA","ssp585",1,1,5,"Dendr_illy_ssp585_mean"
"Presence","ssp585",1,1,5,"Dendr_illy_ssp585_mean"
"Protected","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Unprotected","ssp585",1,1,5,"Dendr_illy_ssp585_mean"
"V","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"VI","ssp585",0,0,0,"Dendr_illy_ssp585_mean"
"Ia","ssp126",166.427573904415,0.0017,832.14,"Dendr_octa_ssp126_mean"
"Ib","ssp126",363.195631736855,0.0037,1815.98,"Dendr_octa_ssp126_mean"
"II","ssp126",1456.7895599422,0.0147,7283.95,"Dendr_octa_ssp126_mean"
"III","ssp126",60.1065576652128,6e-04,300.53,"Dendr_octa_ssp126_mean"
"IV","ssp126",3043.52068727213,0.0307,15217.6,"Dendr_octa_ssp126_mean"
"Not.Applicable","ssp126",455.852417143498,0.0046,2279.26,"Dendr_octa_ssp126_mean"
"Not.Assigned","ssp126",3310.01930438674,0.0334,16550.1,"Dendr_octa_ssp126_mean"
"Not.Reported","ssp126",20381.5610826634,0.2055,101907.81,"Dendr_octa_ssp126_mean"
"Outside.PA","ssp126",54116.3466749091,0.5457,270581.73,"Dendr_octa_ssp126_mean"
"Presence","ssp126",99168,1,495840,"Dendr_octa_ssp126_mean"
"Protected","ssp126",20904.2205208974,0.2108,104521.1,"Dendr_octa_ssp126_mean"
"Unprotected","ssp126",78263.7794791026,0.7892,391318.9,"Dendr_octa_ssp126_mean"
"V","ssp126",15439.0004799554,0.1557,77195,"Dendr_octa_ssp126_mean"
"VI","ssp126",375.180030421132,0.0038,1875.9,"Dendr_octa_ssp126_mean"
"Ia","ssp370",195.566192520304,0.0018,977.83,"Dendr_octa_ssp370_mean"
"Ib","ssp370",463.755568610048,0.0044,2318.78,"Dendr_octa_ssp370_mean"
"II","ssp370",1494.65089798633,0.014,7473.25,"Dendr_octa_ssp370_mean"
"III","ssp370",68.1801703117617,6e-04,340.9,"Dendr_octa_ssp370_mean"
"IV","ssp370",3164.10593986941,0.0297,15820.53,"Dendr_octa_ssp370_mean"
"Not.Applicable","ssp370",502.171168304711,0.0047,2510.86,"Dendr_octa_ssp370_mean"
"Not.Assigned","ssp370",4682.93486625679,0.0439,23414.67,"Dendr_octa_ssp370_mean"
"Not.Reported","ssp370",21592.1279415704,0.2026,107960.64,"Dendr_octa_ssp370_mean"
"Outside.PA","ssp370",57979.6431017447,0.544,289898.22,"Dendr_octa_ssp370_mean"
"Presence","ssp370",106572,1,532860,"Dendr_octa_ssp370_mean"
"Protected","ssp370",21815.1229221234,0.2047,109075.61,"Dendr_octa_ssp370_mean"
"Unprotected","ssp370",84756.8770778766,0.7953,423784.39,"Dendr_octa_ssp370_mean"
"V","ssp370",16036.5480021091,0.1505,80182.74,"Dendr_octa_ssp370_mean"
"VI","ssp370",392.316150716484,0.0037,1961.58,"Dendr_octa_ssp370_mean"
"Ia","ssp585",192.955583974617,0.0019,964.78,"Dendr_octa_ssp585_mean"
"Ib","ssp585",478.051011347869,0.0046,2390.26,"Dendr_octa_ssp585_mean"
"II","ssp585",1438.7018203178,0.0139,7193.51,"Dendr_octa_ssp585_mean"
"III","ssp585",65.9243392896126,6e-04,329.62,"Dendr_octa_ssp585_mean"
"IV","ssp585",3110.59276896619,0.0301,15552.96,"Dendr_octa_ssp585_mean"
"Not.Applicable","ssp585",488.259649659703,0.0047,2441.3,"Dendr_octa_ssp585_mean"
"Not.Assigned","ssp585",4754.93135466269,0.046,23774.66,"Dendr_octa_ssp585_mean"
"Not.Reported","ssp585",20906.2126525823,0.2025,104531.06,"Dendr_octa_ssp585_mean"
"Outside.PA","ssp585",55764.2500578555,0.54,278821.25,"Dendr_octa_ssp585_mean"
"Presence","ssp585",103262,1,516310,"Dendr_octa_ssp585_mean"
"Protected","ssp585",21348.3462852398,0.2067,106741.73,"Dendr_octa_ssp585_mean"
"Unprotected","ssp585",81913.6537147602,0.7933,409568.27,"Dendr_octa_ssp585_mean"
"V","ssp585",15676.8615150195,0.1518,78384.31,"Dendr_octa_ssp585_mean"
"VI","ssp585",385.259246324208,0.0037,1926.3,"Dendr_octa_ssp585_mean"
"Ia","ssp126",236.726078756854,0.0019,1183.63,"Dendr_rubi_ssp126_mean"
"Ib","ssp126",389.817176834089,0.0032,1949.09,"Dendr_rubi_ssp126_mean"
"II","ssp126",1165.26448376547,0.0095,5826.32,"Dendr_rubi_ssp126_mean"
"III","ssp126",84.8608273869856,7e-04,424.3,"Dendr_rubi_ssp126_mean"
"IV","ssp126",3596.21512146114,0.0292,17981.08,"Dendr_rubi_ssp126_mean"
"Not.Applicable","ssp126",565.304362618156,0.0046,2826.52,"Dendr_rubi_ssp126_mean"
"Not.Assigned","ssp126",3438.0690941495,0.0279,17190.35,"Dendr_rubi_ssp126_mean"
"Not.Reported","ssp126",20410.480246307,0.1657,102052.4,"Dendr_rubi_ssp126_mean"
"Outside.PA","ssp126",76483.494763142,0.621,382417.47,"Dendr_rubi_ssp126_mean"
"Presence","ssp126",123159,1,615795,"Dendr_rubi_ssp126_mean"
"Protected","ssp126",22261.6515337833,0.1808,111308.26,"Dendr_rubi_ssp126_mean"
"Unprotected","ssp126",100897.348466217,0.8192,504486.74,"Dendr_rubi_ssp126_mean"
"V","ssp126",16297.8859329221,0.1323,81489.43,"Dendr_rubi_ssp126_mean"
"VI","ssp126",490.881912656708,0.004,2454.41,"Dendr_rubi_ssp126_mean"
"Ia","ssp370",280.783732896751,0.0022,1403.92,"Dendr_rubi_ssp370_mean"
"Ib","ssp370",485.984455358941,0.0039,2429.92,"Dendr_rubi_ssp370_mean"
"II","ssp370",1224.14460424384,0.0097,6120.72,"Dendr_rubi_ssp370_mean"
"III","ssp370",85.9994329814546,7e-04,430,"Dendr_rubi_ssp370_mean"
"IV","ssp370",3655.01002953072,0.029,18275.05,"Dendr_rubi_ssp370_mean"
"Not.Applicable","ssp370",531.919047157086,0.0042,2659.6,"Dendr_rubi_ssp370_mean"
"Not.Assigned","ssp370",4072.21841994104,0.0323,20361.09,"Dendr_rubi_ssp370_mean"
"Not.Reported","ssp370",20738.5134180422,0.1645,103692.57,"Dendr_rubi_ssp370_mean"
"Outside.PA","ssp370",78164.2234868744,0.6199,390821.12,"Dendr_rubi_ssp370_mean"
"Presence","ssp370",126092,1,630460,"Dendr_rubi_ssp370_mean"
"Protected","ssp370",22585.1256279853,0.1791,112925.63,"Dendr_rubi_ssp370_mean"
"Unprotected","ssp370",103506.874372015,0.8209,517534.37,"Dendr_rubi_ssp370_mean"
"V","ssp370",16355.0138843475,0.1297,81775.07,"Dendr_rubi_ssp370_mean"
"VI","ssp370",498.189488626088,0.004,2490.95,"Dendr_rubi_ssp370_mean"
"Ia","ssp585",287.550586997594,0.0023,1437.75,"Dendr_rubi_ssp585_mean"
"Ib","ssp585",449.393906258477,0.0037,2246.97,"Dendr_rubi_ssp585_mean"
"II","ssp585",1214.53886297613,0.0099,6072.69,"Dendr_rubi_ssp585_mean"
"III","ssp585",86.4537141588166,7e-04,432.27,"Dendr_rubi_ssp585_mean"
"IV","ssp585",3592.27097593307,0.0292,17961.35,"Dendr_rubi_ssp585_mean"
"Not.Applicable","ssp585",487.649842883176,0.004,2438.25,"Dendr_rubi_ssp585_mean"
"Not.Assigned","ssp585",4280.38847085575,0.0348,21401.94,"Dendr_rubi_ssp585_mean"
"Not.Reported","ssp585",20168.7781014677,0.1641,100843.89,"Dendr_rubi_ssp585_mean"
"Outside.PA","ssp585",75994.632005263,0.6184,379973.16,"Dendr_rubi_ssp585_mean"
"Presence","ssp585",122889,1,614445,"Dendr_rubi_ssp585_mean"
"Protected","ssp585",21957.5515795304,0.1787,109787.76,"Dendr_rubi_ssp585_mean"
"Unprotected","ssp585",100931.44842047,0.8213,504657.24,"Dendr_rubi_ssp585_mean"
"V","ssp585",15846.002578867,0.1289,79230.01,"Dendr_rubi_ssp585_mean"
"VI","ssp585",481.340954339239,0.0039,2406.7,"Dendr_rubi_ssp585_mean"
"Ia","ssp126",51.8604186107081,8e-04,259.3,"Eisen_feti_ssp126_mean"
"Ib","ssp126",49.0502646532921,7e-04,245.25,"Eisen_feti_ssp126_mean"
"II","ssp126",494.049000258733,0.0072,2470.25,"Eisen_feti_ssp126_mean"
"III","ssp126",40.4406497864346,6e-04,202.2,"Eisen_feti_ssp126_mean"
"IV","ssp126",1875.17673438348,0.0273,9375.88,"Eisen_feti_ssp126_mean"
"Not.Applicable","ssp126",201.237354871053,0.0029,1006.19,"Eisen_feti_ssp126_mean"
"Not.Assigned","ssp126",1074.65810234804,0.0156,5373.29,"Eisen_feti_ssp126_mean"
"Not.Reported","ssp126",9729.94282503797,0.1415,48649.71,"Eisen_feti_ssp126_mean"
"Outside.PA","ssp126",47221.4327182658,0.6867,236107.16,"Eisen_feti_ssp126_mean"
"Presence","ssp126",68761,1,343805,"Eisen_feti_ssp126_mean"
"Protected","ssp126",10533.7289994771,0.1532,52668.64,"Eisen_feti_ssp126_mean"
"Unprotected","ssp126",58227.2710005229,0.8468,291136.36,"Eisen_feti_ssp126_mean"
"V","ssp126",7601.93762013271,0.1106,38009.69,"Eisen_feti_ssp126_mean"
"VI","ssp126",421.214311651756,0.0061,2106.07,"Eisen_feti_ssp126_mean"
"Ia","ssp370",48.4041063202176,8e-04,242.02,"Eisen_feti_ssp370_mean"
"Ib","ssp370",44.1831283905274,7e-04,220.92,"Eisen_feti_ssp370_mean"
"II","ssp370",463.265215964982,0.0075,2316.33,"Eisen_feti_ssp370_mean"
"III","ssp370",31.5875763584775,5e-04,157.94,"Eisen_feti_ssp370_mean"
"IV","ssp370",1783.34183789514,0.0289,8916.71,"Eisen_feti_ssp370_mean"
"Not.Applicable","ssp370",179.971622811157,0.0029,899.86,"Eisen_feti_ssp370_mean"
"Not.Assigned","ssp370",1144.35064698475,0.0186,5721.75,"Eisen_feti_ssp370_mean"
"Not.Reported","ssp370",8033.30697272807,0.1303,40166.53,"Eisen_feti_ssp370_mean"
"Outside.PA","ssp370",42512.2525810714,0.6896,212561.26,"Eisen_feti_ssp370_mean"
"Presence","ssp370",61649,1,308245,"Eisen_feti_ssp370_mean"
"Protected","ssp370",9779.11817640467,0.1586,48895.59,"Eisen_feti_ssp370_mean"
"Unprotected","ssp370",51869.8818235953,0.8414,259349.41,"Eisen_feti_ssp370_mean"
"V","ssp370",7039.4729966855,0.1142,35197.36,"Eisen_feti_ssp370_mean"
"VI","ssp370",368.863314789816,0.006,1844.32,"Eisen_feti_ssp370_mean"
"Ia","ssp585",47.1410359910801,8e-04,235.71,"Eisen_feti_ssp585_mean"
"Ib","ssp585",47.6166991645084,8e-04,238.08,"Eisen_feti_ssp585_mean"
"II","ssp585",422.735620289562,0.0074,2113.68,"Eisen_feti_ssp585_mean"
"III","ssp585",28.0495336077351,5e-04,140.25,"Eisen_feti_ssp585_mean"
"IV","ssp585",1709.50006240419,0.0301,8547.5,"Eisen_feti_ssp585_mean"
"Not.Applicable","ssp585",167.743408910457,0.003,838.72,"Eisen_feti_ssp585_mean"
"Not.Assigned","ssp585",1090.90440228093,0.0192,5454.52,"Eisen_feti_ssp585_mean"
"Not.Reported","ssp585",7175.57606147343,0.1264,35877.88,"Eisen_feti_ssp585_mean"
"Outside.PA","ssp585",39314.8757492147,0.6924,196574.38,"Eisen_feti_ssp585_mean"
"Presence","ssp585",56777,1,283885,"Eisen_feti_ssp585_mean"
"Protected","ssp585",9027.90037812047,0.159,45139.5,"Eisen_feti_ssp585_mean"
"Unprotected","ssp585",47749.0996218795,0.841,238745.5,"Eisen_feti_ssp585_mean"
"V","ssp585",6435.12411627013,0.1133,32175.62,"Eisen_feti_ssp585_mean"
"VI","ssp585",337.733310393271,0.0059,1688.67,"Eisen_feti_ssp585_mean"
"Ia","ssp126",1.32127586803244,0,6.61,"Eisen_tetr_ssp126_mean"
"Ib","ssp126",4.30265168295182,1e-04,21.51,"Eisen_tetr_ssp126_mean"
"II","ssp126",101.355275838406,0.0033,506.78,"Eisen_tetr_ssp126_mean"
"III","ssp126",5.8569678921517,2e-04,29.28,"Eisen_tetr_ssp126_mean"
"IV","ssp126",957.272397969543,0.0309,4786.36,"Eisen_tetr_ssp126_mean"
"Not.Applicable","ssp126",12.1153743238483,4e-04,60.58,"Eisen_tetr_ssp126_mean"
"Not.Assigned","ssp126",709.14168467646,0.0229,3545.71,"Eisen_tetr_ssp126_mean"
"Not.Reported","ssp126",3369.39370688052,0.1087,16846.97,"Eisen_tetr_ssp126_mean"
"Outside.PA","ssp126",20970.4929049859,0.6766,104852.46,"Eisen_tetr_ssp126_mean"
"Presence","ssp126",30996,1,154980,"Eisen_tetr_ssp126_mean"
"Protected","ssp126",5934.85632913332,0.1915,29674.28,"Eisen_tetr_ssp126_mean"
"Unprotected","ssp126",25061.1436708667,0.8085,125305.72,"Eisen_tetr_ssp126_mean"
"V","ssp126",4838.17486708201,0.1561,24190.87,"Eisen_tetr_ssp126_mean"
"VI","ssp126",26.5728928002227,9e-04,132.86,"Eisen_tetr_ssp126_mean"
"Ia","ssp370",0.832191330031492,0,4.16,"Eisen_tetr_ssp370_mean"
"Ib","ssp370",2.89070783360103,1e-04,14.45,"Eisen_tetr_ssp370_mean"
"II","ssp370",102.509259527572,0.0035,512.55,"Eisen_tetr_ssp370_mean"
"III","ssp370",7.54479320336672,3e-04,37.72,"Eisen_tetr_ssp370_mean"
"IV","ssp370",1035.43943799344,0.0352,5177.2,"Eisen_tetr_ssp370_mean"
"Not.Applicable","ssp370",13.3260763873059,5e-04,66.63,"Eisen_tetr_ssp370_mean"
"Not.Assigned","ssp370",724.403419058235,0.0246,3622.02,"Eisen_tetr_ssp370_mean"
"Not.Reported","ssp370",3348.81088212951,0.1139,16744.05,"Eisen_tetr_ssp370_mean"
"Outside.PA","ssp370",19401.1081653261,0.66,97005.54,"Eisen_tetr_ssp370_mean"
"Presence","ssp370",29394,1,146970,"Eisen_tetr_ssp370_mean"
"Protected","ssp370",5906.35145709888,0.2009,29531.76,"Eisen_tetr_ssp370_mean"
"Unprotected","ssp370",23487.6485429011,0.7991,117438.24,"Eisen_tetr_ssp370_mean"
"V","ssp370",4725.44757521056,0.1608,23627.24,"Eisen_tetr_ssp370_mean"
"VI","ssp370",31.6874920003047,0.0011,158.44,"Eisen_tetr_ssp370_mean"
"Ia","ssp585",0.636354103131453,0,3.18,"Eisen_tetr_ssp585_mean"
"Ib","ssp585",1.05704905267339,0,5.29,"Eisen_tetr_ssp585_mean"
"II","ssp585",78.4411955617879,0.0034,392.21,"Eisen_tetr_ssp585_mean"
"III","ssp585",7.04807600914778,3e-04,35.24,"Eisen_tetr_ssp585_mean"
"IV","ssp585",795.332720210848,0.035,3976.66,"Eisen_tetr_ssp585_mean"
"Not.Applicable","ssp585",13.6288915885325,6e-04,68.14,"Eisen_tetr_ssp585_mean"
"Not.Assigned","ssp585",533.143791618884,0.0234,2665.72,"Eisen_tetr_ssp585_mean"
"Not.Reported","ssp585",2354.63983795205,0.1035,11773.2,"Eisen_tetr_ssp585_mean"
"Outside.PA","ssp585",15802.8722196123,0.6947,79014.36,"Eisen_tetr_ssp585_mean"
"Presence","ssp585",22748,1,113740,"Eisen_tetr_ssp585_mean"
"Protected","ssp585",4043.71525922825,0.1778,20218.58,"Eisen_tetr_ssp585_mean"
"Unprotected","ssp585",18704.2847407718,0.8222,93521.42,"Eisen_tetr_ssp585_mean"
"V","ssp585",3148.94441925021,0.1384,15744.72,"Eisen_tetr_ssp585_mean"
"VI","ssp585",12.2554450404496,5e-04,61.28,"Eisen_tetr_ssp585_mean"
"Ia","ssp126",114.117062648307,0.0011,570.59,"Lumbr_cast_ssp126_mean"
"Ib","ssp126",75.4030602134255,7e-04,377.02,"Lumbr_cast_ssp126_mean"
"II","ssp126",1229.89223866682,0.0115,6149.46,"Lumbr_cast_ssp126_mean"
"III","ssp126",67.9714277493686,6e-04,339.86,"Lumbr_cast_ssp126_mean"
"IV","ssp126",2917.81661555433,0.0272,14589.08,"Lumbr_cast_ssp126_mean"
"Not.Applicable","ssp126",499.937509813435,0.0047,2499.69,"Lumbr_cast_ssp126_mean"
"Not.Assigned","ssp126",1750.86337959998,0.0163,8754.32,"Lumbr_cast_ssp126_mean"
"Not.Reported","ssp126",18144.339354123,0.1694,90721.7,"Lumbr_cast_ssp126_mean"
"Outside.PA","ssp126",65896.4828034942,0.6152,329482.41,"Lumbr_cast_ssp126_mean"
"Presence","ssp126",107117,1,535585,"Lumbr_cast_ssp126_mean"
"Protected","ssp126",20825.3769529694,0.1944,104126.88,"Lumbr_cast_ssp126_mean"
"Unprotected","ssp126",86291.6230470306,0.8056,431458.12,"Lumbr_cast_ssp126_mean"
"V","ssp126",16007.7066764565,0.1494,80038.53,"Lumbr_cast_ssp126_mean"
"VI","ssp126",412.469871680622,0.0039,2062.35,"Lumbr_cast_ssp126_mean"
"Ia","ssp370",115.971746619396,0.0011,579.86,"Lumbr_cast_ssp370_mean"
"Ib","ssp370",79.6478399892542,7e-04,398.24,"Lumbr_cast_ssp370_mean"
"II","ssp370",1192.70227389549,0.0111,5963.51,"Lumbr_cast_ssp370_mean"
"III","ssp370",67.603665580939,6e-04,338.02,"Lumbr_cast_ssp370_mean"
"IV","ssp370",2887.62317299408,0.0269,14438.12,"Lumbr_cast_ssp370_mean"
"Not.Applicable","ssp370",509.965686168487,0.0047,2549.83,"Lumbr_cast_ssp370_mean"
"Not.Assigned","ssp370",1718.18359732722,0.016,8590.92,"Lumbr_cast_ssp370_mean"
"Not.Reported","ssp370",18124.5293270378,0.1686,90622.65,"Lumbr_cast_ssp370_mean"
"Outside.PA","ssp370",66523.7655007501,0.619,332618.83,"Lumbr_cast_ssp370_mean"
"Presence","ssp370",107478,1,537390,"Lumbr_cast_ssp370_mean"
"Protected","ssp370",20601.5558887164,0.1917,103007.78,"Lumbr_cast_ssp370_mean"
"Unprotected","ssp370",86876.4441112836,0.8083,434382.22,"Lumbr_cast_ssp370_mean"
"V","ssp370",15859.4675233848,0.1476,79297.34,"Lumbr_cast_ssp370_mean"
"VI","ssp370",398.539666252421,0.0037,1992.7,"Lumbr_cast_ssp370_mean"
"Ia","ssp585",118.351379240398,0.0011,591.76,"Lumbr_cast_ssp585_mean"
"Ib","ssp585",83.5361690872553,8e-04,417.68,"Lumbr_cast_ssp585_mean"
"II","ssp585",1192.45887572821,0.0115,5962.29,"Lumbr_cast_ssp585_mean"
"III","ssp585",64.0075472326776,6e-04,320.04,"Lumbr_cast_ssp585_mean"
"IV","ssp585",2829.82956717501,0.0272,14149.15,"Lumbr_cast_ssp585_mean"
"Not.Applicable","ssp585",508.703307867554,0.0049,2543.52,"Lumbr_cast_ssp585_mean"
"Not.Assigned","ssp585",1737.86351665596,0.0167,8689.32,"Lumbr_cast_ssp585_mean"
"Not.Reported","ssp585",17545.4981853363,0.1686,87727.49,"Lumbr_cast_ssp585_mean"
"Outside.PA","ssp585",64147.5186777938,0.6166,320737.59,"Lumbr_cast_ssp585_mean"
"Presence","ssp585",104039,1,520195,"Lumbr_cast_ssp585_mean"
"Protected","ssp585",20099.4163123464,0.1932,100497.08,"Lumbr_cast_ssp585_mean"
"Unprotected","ssp585",83939.5836876536,0.8068,419697.92,"Lumbr_cast_ssp585_mean"
"V","ssp585",15438.5990766886,0.1484,77193,"Lumbr_cast_ssp585_mean"
"VI","ssp585",372.633697194272,0.0036,1863.17,"Lumbr_cast_ssp585_mean"
"Ia","ssp126",16.879558870613,3e-04,84.4,"Lumbr_fest_ssp126_mean"
"Ib","ssp126",5.6521353898404,1e-04,28.26,"Lumbr_fest_ssp126_mean"
"II","ssp126",149.867419924315,0.0029,749.34,"Lumbr_fest_ssp126_mean"
"III","ssp126",11.3058711893895,2e-04,56.53,"Lumbr_fest_ssp126_mean"
"IV","ssp126",1660.59635357186,0.0325,8302.98,"Lumbr_fest_ssp126_mean"
"Not.Applicable","ssp126",142.710449843626,0.0028,713.55,"Lumbr_fest_ssp126_mean"
"Not.Assigned","ssp126",926.209504164827,0.0181,4631.05,"Lumbr_fest_ssp126_mean"
"Not.Reported","ssp126",6323.8538369153,0.1236,31619.27,"Lumbr_fest_ssp126_mean"
"Outside.PA","ssp126",35306.3258082931,0.6902,176531.63,"Lumbr_fest_ssp126_mean"
"Presence","ssp126",51152,1,255760,"Lumbr_fest_ssp126_mean"
"Protected","ssp126",8452.90040078318,0.1653,42264.5,"Lumbr_fest_ssp126_mean"
"Unprotected","ssp126",42699.0995992168,0.8347,213495.5,"Lumbr_fest_ssp126_mean"
"V","ssp126",6553.51087711569,0.1281,32767.55,"Lumbr_fest_ssp126_mean"
"VI","ssp126",55.0881847214641,0.0011,275.44,"Lumbr_fest_ssp126_mean"
"Ia","ssp370",26.5912039676783,5e-04,132.96,"Lumbr_fest_ssp370_mean"
"Ib","ssp370",7.80783618635701,1e-04,39.04,"Lumbr_fest_ssp370_mean"
"II","ssp370",164.092172511261,0.0031,820.46,"Lumbr_fest_ssp370_mean"
"III","ssp370",13.8732380206603,3e-04,69.37,"Lumbr_fest_ssp370_mean"
"IV","ssp370",1683.04786778113,0.032,8415.24,"Lumbr_fest_ssp370_mean"
"Not.Applicable","ssp370",141.611328876535,0.0027,708.06,"Lumbr_fest_ssp370_mean"
"Not.Assigned","ssp370",1027.46685467459,0.0195,5137.33,"Lumbr_fest_ssp370_mean"
"Not.Reported","ssp370",6383.25264500231,0.1214,31916.26,"Lumbr_fest_ssp370_mean"
"Outside.PA","ssp370",36532.8855254878,0.6948,182664.43,"Lumbr_fest_ssp370_mean"
"Presence","ssp370",52580,1,262900,"Lumbr_fest_ssp370_mean"
"Protected","ssp370",8494.78364595877,0.1616,42473.92,"Lumbr_fest_ssp370_mean"
"Unprotected","ssp370",44085.2163540412,0.8384,220426.08,"Lumbr_fest_ssp370_mean"
"V","ssp370",6547.31541476257,0.1245,32736.58,"Lumbr_fest_ssp370_mean"
"VI","ssp370",52.0559127291071,0.001,260.28,"Lumbr_fest_ssp370_mean"
"Ia","ssp585",23.5561756507192,5e-04,117.78,"Lumbr_fest_ssp585_mean"
"Ib","ssp585",8.39860329111775,2e-04,41.99,"Lumbr_fest_ssp585_mean"
"II","ssp585",162.571412191134,0.0032,812.86,"Lumbr_fest_ssp585_mean"
"III","ssp585",13.0559177807098,3e-04,65.28,"Lumbr_fest_ssp585_mean"
"IV","ssp585",1670.83175662467,0.0333,8354.16,"Lumbr_fest_ssp585_mean"
"Not.Applicable","ssp585",137.059416519436,0.0027,685.3,"Lumbr_fest_ssp585_mean"
"Not.Assigned","ssp585",1038.50424452957,0.0207,5192.52,"Lumbr_fest_ssp585_mean"
"Not.Reported","ssp585",6003.93888476055,0.1196,30019.69,"Lumbr_fest_ssp585_mean"
"Outside.PA","ssp585",34747.2309381972,0.6922,173736.15,"Lumbr_fest_ssp585_mean"
"Presence","ssp585",50195,1,250975,"Lumbr_fest_ssp585_mean"
"Protected","ssp585",8268.26651599328,0.1647,41341.33,"Lumbr_fest_ssp585_mean"
"Unprotected","ssp585",41926.7334840067,0.8353,209633.67,"Lumbr_fest_ssp585_mean"
"V","ssp585",6337.29113045896,0.1263,31686.46,"Lumbr_fest_ssp585_mean"
"VI","ssp585",52.5615199959593,0.001,262.81,"Lumbr_fest_ssp585_mean"
"Ia","ssp126",98.5339168924553,0.001,492.67,"Lumbr_rube_ssp126_mean"
"Ib","ssp126",25.4471817843398,3e-04,127.24,"Lumbr_rube_ssp126_mean"
"II","ssp126",1071.55370152418,0.0108,5357.77,"Lumbr_rube_ssp126_mean"
